,year,title,genre,down
136849,2016,빌리 린의 롱 하프타임 워크 (Billy Lynn's Long Halftime Walk),"['드라마', '전쟁']",0
136850,2016,올 아이 씨 이즈 유 (All I See Is You),['드라마'],0
136852,2016,마이크와 데이브는 데이트 상대가 필요해 (Mike and Dave Need Wedding Dates),"['모험', '코미디', '멜로/로맨스']",0
136860,2016,더 페놈 (The Phenom),"['드라마', '가족']",0
136868,2016,로그 원: 스타워즈 스토리 (Rogue One: A Star Wars Story),"['액션', '모험', '판타지', 'SF']",0
136869,2016,컨택트 (Arrival),"['드라마', 'SF', '스릴러']",0
136870,2016,카페 소사이어티 (Cafe Society),"['코미디', '드라마', '멜로/로맨스']",0
136871,2016,센트럴 인텔리전스 (Central Intelligence),"['액션', '코미디', '범죄']",0
136876,2016,독수리 에디 (Eddie the Eagle),['드라마'],0
136878,2016,썸니아 (Before I Wake),"['공포', '스릴러', '판타지']",0
136879,2016,어떤 여자들 (Certain Women),['드라마'],0
136883,2016,프리 파이어 (Free Fire),"['액션', '범죄', '드라마']",0
136884,2016,메시지 프롬 더 킹 (Message from the King),['스릴러'],0
136889,2016,투 러버스 앤 베어 (Two Lovers and a Bear),"['드라마', '멜로/로맨스']",0
136899,2016,사냥 (The Hunt),"['액션', '스릴러']",0
136918,2016,밴쉬 4 : 범죄와의 전쟁 (Banshee),['드라마'],0
137008,2016,리얼 (REAL),"['액션', '느와르']",0
137035,2016,짐작보다 따뜻하게 (Warm After All),['드라마'],0
137265,2016,폭력의 도시,[],0
137338,2016,영 메시아 (The Young Messiah),['드라마'],0
137340,2016,마이 리틀 자이언트 (The BFG),"['모험', '가족', '코미디']",0
137341,2016,더 보이 (The Boy),"['공포', '스릴러']",0
137346,2016,딥워터 호라이즌 (Deepwater Horizon),"['액션', '드라마']",0
137372,2016,투게더니스 시즌2 (Togetherness),[],0
137373,2016,맨 시킹 우먼 시즌2 (Man Seeking Woman),[],0
137709,2016,미스컨덕트 (Misconduct),"['범죄', '스릴러']",0
137743,2016,베터 콜 사울 시즌2 (Better Call Saul),[],0
137788,2016,바이킹스 시즌4 (Vikings),[],0
137841,2016,물숨 (Breathing Underwater),"['다큐멘터리', '드라마']",0
137842,2016,진실금지구역 (Inside or Outside),"['범죄', '미스터리']",0
137843,2016,작적: 사라진 왕조의 비밀 (Legend of Ravaging Dynasties),"['액션', '모험', '판타지', '애니메이션']",0
137855,2016,운동회 (A Field Day),"['가족', '코미디']",0
137859,2016,작쩐 (Foolish Plan),"['액션', '코미디']",0
137879,2016,윌링 패트리어트 (A Willing Patriot),"['액션', '스릴러']",0
137887,2016,언더월드: 블러드 워 (Underworld: Blood Wars),"['액션', '판타지']",0
137890,2016,살인자의 기억법 (MEMOIR OF A MURDERER),"['범죄', '스릴러']",0
137898,2016,바운티 헌터스: 현상금사냥꾼 (Bounty Hunters),"['액션', '코미디']",0
137905,2016,더 배드 배치 (The Bad Batch),"['멜로/로맨스', 'SF']",0
137906,2016,워 독 (War Dogs),"['코미디', '드라마', '전쟁']",0
137908,2016,닌자터틀 : 어둠의 히어로 (Teenage Mutant Ninja Turtles : Out Of The Shadow),"['액션', '모험', '코미디', '판타지', 'SF']",0
137915,2016,미 비포 유 (Me Before You),['멜로/로맨스'],0
137917,2016,인어전설 (Mermaid Unlimited),['코미디'],0
137921,2016,바스티유 데이 (Bastille Day),['액션'],0
137922,2016,100 스트리츠 (100 Streets),['드라마'],0
137924,2016,펠레: 버스 오브 어 레전드 (Pele: Birth of a Legend),['드라마'],0
137927,2016,디투어 (Detour),['스릴러'],0
137938,2016,너브 (Nerve),"['스릴러', '모험']",0
137941,2016,케이티 세이즈 굿바이 (Katie Says Goodbye),['드라마'],0
137946,2016,마차 타고 고래고래 (Blue Busking),['드라마'],0
137948,2016,아티스트: 다시 태어나다 (The Artist: Reborn),['드라마'],0
137952,2016,밀정 (The Age of Shadows),['액션'],0
137953,2016,엣지 오브 윈터 (Edge of Winter),"['드라마', '스릴러']",0
137954,2016,아미 오브 원 (Army of One),['코미디'],0
137956,2016,맨체스터 바이 더 씨 (Manchester by the Sea),['드라마'],0
137958,2016,단지 세상의 끝 (It’s Only the End of the World),['드라마'],0
137962,2016,사우스사이드 위드 유 (Southside with You),"['드라마', '멜로/로맨스']",0
137963,2016,어 퍼펙트 데이 (A Perfect Day),['드라마'],0
137968,2016,모건 (Morgan),"['공포', '미스터리', 'SF', '스릴러']",0
