순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
958,클래식,2003.1.30,"3,187,000",0.0%,401,1,11,한국,한국,(주)시네마서비스
959,수호지-신비술사,2013.12.18,"2,150,000",0.0%,400,5,16,중국,중국,(주)케이알씨지
960,봄날은 간다,2001.9.28,"3,108,000",0.0%,396,1,11,한국,한국,(주)시네마서비스
960,이터널 선샤인,2005.11.10,"2,698,000",0.0%,396,1,3,미국,미국,"(주)노바미디어,코리아픽쳐스(주)"
962,티토 황제의 자비,2013.6.8,"9,954,000",0.0%,395,2,26,미국,미국,(주)인스터피씨엠
963,멜랑콜리아,2012.5.17,"3,466,000",0.0%,393,1,3,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스",(주)팝엔터테인먼트
964,사랑 후에 남겨진 것들,2009.2.19,"2,379,000",0.0%,392,1,6,독일,독일,(주)영화사 진진
964,맹진사댁 경사,,"784,000",0.0%,392,1,9,,,
966,봉배도저,2013.12.18,"2,110,000",0.0%,390,5,15,중국,중국,(주)케이알씨지
966,완전범죄 프로젝트,2013.12.19,"2,152,000",0.0%,390,5,15,미국,미국,스크린조이
968,7년만의 외출,,"778,000",0.0%,389,1,13,미국,미국,
969,아웃 인 더 다크,,"2,655,000",0.0%,387,1,7,미국,"미국,이스라엘",
970,이창,,"770,000",0.0%,381,1,16,미국,미국,(주)영화사 안다미로
970,스와핑 클럽,2013.8.22,"2,285,000",0.0%,381,1,5,미국,미국,(주)컴퍼니엘
972,욕망이라는 이름의 전차,,"761,000",0.0%,379,1,12,미국,미국,
972,템페스트,2013.5.18,"9,899,000",0.0%,379,3,28,미국,미국,(주)인스터피씨엠
974,블랙피쉬,,"802,500",0.0%,378,1,4,미국,미국,
974,논픽션 다이어리,2014.7.17,"999,500",0.0%,378,1,4,한국,한국,(주)영화사 진진
976,이조 여인잔혹사,1969.5.2,"750,000",0.0%,375,1,9,한국,한국,
977,더도 말고 덜도 말고,,"826,074",0.0%,374,1,7,한국,한국,
978,귀부인과 승무원,,"638,000",0.0%,373,1,9,이탈리아,이탈리아,
979,에덴의 동쪽,1973.2.22,"749,000",0.0%,372,1,12,미국,미국,
980,피서지에서 생긴 일,1972.8.19,"742,000",0.0%,371,1,12,미국,미국,
981,원스,2007.9.20,"2,304,000",0.0%,370,2,7,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
981,다이애나,2014.3.6,"2,937,000",0.0%,370,1,2,영국,"영국,프랑스,스웨덴,벨기에",(주)영화사 빅
981,"충심, 소소",,"663,837",0.0%,370,1,22,한국,한국,
984,스트릿 오브 블러드,2013.9.13,"1,845,000",0.0%,369,2,3,미국,미국,(주)인피니티엔터테인먼트
984,반달곰,2013.2.4,"1,258,000",0.0%,369,2,61,한국,한국,㈜인디스토리
986,백만장자와 결혼하는 법,,"736,000",0.0%,368,1,9,미국,미국,
987,거미의 성,,"1,464,000",0.0%,366,1,4,일본,일본,
987,녹색의자 2013 - 러브 컨셉츄얼리,2013.10.31,"2,280,000",0.0%,366,4,46,한국,한국,(주)씨타마운틴픽쳐스
989,천주정,2014.3.27,"2,912,000",0.0%,365,1,3,중국,중국,(주)에스와이코마드
990,아이 엠 러브,2011.1.20,"1,994,000",0.0%,363,1,5,이탈리아,이탈리아,(주)영화사 조제
991,브룩클린 브라더스,2014.1.9,"2,892,000",0.0%,362,1,4,미국,미국,(주)앤드플러스미디어웍스
992,소중한 날의 꿈,2011.6.23,"2,131,000",0.0%,360,2,30,한국,한국,에이원엔터테인먼트
993,J.에드가 - FBI의 시작,,"2,271,000",0.0%,359,1,5,미국,미국,
993,황태자의 첫사랑,,"718,000",0.0%,359,1,12,미국,미국,
995,매치 포인트,2006.4.13,"2,220,000",0.0%,358,1,8,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,씨제이엔터테인먼트"
995,라운드 업,2013.5.16,"2,383,000",0.0%,358,5,46,프랑스,프랑스,(주)팝엔터테인먼트
997,젠엑스 캅,2000.6.24,"1,980,000",0.0%,356,5,17,홍콩,홍콩,"효능영화제작사(주),(주)케이알씨지"
997,황야의 7인,,"714,000",0.0%,356,1,9,,,
999,성의,1986.12.31,"708,000",0.0%,354,1,9,미국,미국,
1000,정오의 출격,,"704,000",0.0%,352,1,9,,,
1000,"울지마, 톤즈",2010.9.9,"714,000",0.0%,352,1,17,한국,한국,(주)씨타마운틴픽쳐스
1002,기쁜 우리 젊은 날,1987.5.2,"694,000",0.0%,347,1,9,한국,한국,
1003,우리가 들려줄 이야기,2014.3.13,"671,000",0.0%,345,1,2,캐나다,캐나다,(주)영화사 조제
1004,원탁의 기사,,"686,000",0.0%,343,1,12,미국,미국,
1005,우리 생애 최고의 해,,"684,000",0.0%,342,1,8,미국,미국,
1005,웰컴 투 사우스,2012.12.13,"2,353,000",0.0%,342,2,10,이탈리아,이탈리아,(주)나이너스엔터테인먼트
1007,제3의 사나이,2008.8.9,"683,000",0.0%,340,1,12,미국,미국,
1007,점박이:한반도의 공룡3D,2012.1.26,"1,714,000",0.0%,340,2,47,한국,한국,씨제이이앤엠(주)
1009,서울집,,"452,172",0.0%,339,1,8,한국,한국,
1010,신사는 금발을 좋아해,,"676,000",0.0%,338,1,17,미국,미국,
1010,요짐보,,"1,352,000",0.0%,338,1,4,일본,일본,
1012,초속5센티미터,2007.6.21,"2,818,000",0.0%,337,1,4,일본,일본,"대원디지털엔터테인먼트,(주)팝엔터테인먼트"
1013,좋은 친구들,1991.2.14,"2,229,000",0.0%,333,1,3,미국,미국,
1013,마더 데레사,2005.1.21,"666,000",0.0%,333,1,12,이탈리아,이탈리아,미디어필름인터내셔날(주)
1015,사운드 앤 사일런스 : ECM 이야기,,"2,236,000",0.0%,330,1,2,스위스,스위스,
1015,롤플레이2 : 동침,2013.11.21,"1,400,000",0.0%,330,2,8,한국,한국,골든타이드픽처스(주)
1015,아나스타샤,1997.12.20,"660,000",0.0%,330,1,8,미국,미국,
1018,왕과 나,,"658,000",0.0%,329,1,9,미국,미국,
1019,더 리더: 책 읽어주는 남자,2009.3.26,"2,514,000",0.0%,328,1,9,미국,"미국,독일","(주)노바미디어,에스케이텔레콤(주)"
