순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1368,시한부,,"68,523",0.0%,91,1,1,한국,한국,
1368,Must Art,,"68,523",0.0%,91,1,1,한국,한국,
1368,Are you kind?,,"68,523",0.0%,91,1,1,한국,한국,
1368,너에게로 떠나는 여행,,"68,523",0.0%,91,1,1,한국,한국,
1368,seoul searching,,"68,523",0.0%,91,1,1,한국,한국,
1368,회색 지대,,"68,523",0.0%,91,1,1,한국,한국,
1368,The Survivor,,"68,523",0.0%,91,1,1,한국,한국,
1368,Message,,"68,523",0.0%,91,1,1,한국,한국,
1368,Blossom,,"68,523",0.0%,91,1,1,한국,한국,
1368,listening to shadows,,"68,614",0.0%,91,1,1,한국,한국,
1368,선 표시,,"22,700",0.0%,91,1,3,브라질,브라질,
1389,용서받지 못한 자,2005.11.18,"454,000",0.0%,90,1,5,한국,한국,영화사청어람(주)
1389,환타지아2000,2000.8.5,"445,000",0.0%,90,1,1,미국,미국,
1389,짝사랑,,"88,750",0.0%,90,1,5,한국,한국,
1389,Just One Coffee,,"80,200",0.0%,90,1,1,한국,한국,
1389,Sweet as heaven,,"80,200",0.0%,90,1,1,한국,한국,
1389,Erased calendar,,"80,200",0.0%,90,1,1,한국,한국,
1389,평행선,,"80,200",0.0%,90,1,1,한국,한국,
1389,길,,"80,200",0.0%,90,1,1,한국,한국,
1389,메기매운탕,,"80,200",0.0%,90,1,1,한국,한국,
1389,시체를 다루는 방법,,"80,200",0.0%,90,1,1,한국,한국,
1389,"Kimchi, Coffee, Love",,"80,200",0.0%,90,1,1,한국,한국,
1389,Andap (The Flickering),,"80,200",0.0%,90,1,1,한국,한국,
1389,The Pen Is Mightier,,"80,200",0.0%,90,1,1,한국,한국,
1402,키사라기 미키짱,2010.2.11,"793,000",0.0%,89,1,2,일본,일본,(주)씨타마운틴픽쳐스
1402,사냥꾼의 밤,,"510,000",0.0%,89,1,2,미국,미국,
1402,환상특급,,"448,000",0.0%,89,1,3,미국,미국,
1402,마지막 버스,,"22,200",0.0%,89,1,2,슬로바키아,슬로바키아,
1402,기회 그리고 나비,,"22,200",0.0%,89,1,2,브라질,브라질,
1402,맥퍼슨,,"22,200",0.0%,89,1,2,캐나다,캐나다,
1402,엠 워드 MV '처음 떠나던 때',,"22,200",0.0%,89,1,2,미국,미국,
1402,그 남자 이야기,,"22,200",0.0%,89,1,2,스페인,스페인,
1402,부드러운 위협,,"22,200",0.0%,89,1,2,프랑스,프랑스,
1402,위 컷 코너스 MV '해적의 삶',,"22,200",0.0%,89,1,2,폴란드,폴란드,
1402,인터벌,,"483,000",0.0%,89,1,3,이탈리아,"이탈리아,스위스,독일",
1413,벽,,"21,100",0.0%,88,1,1,중국,중국,
1413,신들의 깊은 욕망,,"354,000",0.0%,88,1,4,일본,일본,(주)씨타마운틴픽쳐스
1413,브라질,,"697,000",0.0%,88,1,2,,,
1413,더 브라스 퀸텟,,"142,027",0.0%,88,1,4,한국,한국,
1413,외디푸스 왕,,"396,000",0.0%,88,1,3,모로코,"모로코,이탈리아",
1413,재생,,"21,100",0.0%,88,1,1,중국,중국,
1413,쇼핑 앤드 더 시티,,"21,100",0.0%,88,1,1,중국,중국,
1413,교각의 저편,,"21,100",0.0%,88,1,1,중국,중국,
1413,로프양과 깡통군,,"21,100",0.0%,88,1,1,중국,중국,
1413,괴물,,"21,100",0.0%,88,1,1,중국,중국,
1413,게임의 규칙,,"384,000",0.0%,88,2,6,프랑스,프랑스,
1413,여자의 일생,,"447,000",0.0%,88,1,3,이탈리아,"이탈리아,프랑스",
1413,도노반의 산호초,,"451,000",0.0%,88,1,3,,,
1413,박스홈,,"21,100",0.0%,88,1,1,중국,중국,
1413,파리에서의 마지막 탱고,1996.12.21,"410,000",0.0%,88,1,3,이탈리아,"이탈리아,프랑스",
1428,송한나,,"161,250",0.0%,87,1,7,한국,한국,
1428,재난영화,,"87,000",0.0%,87,1,3,한국,한국,
1428,구토,,"73,592",0.0%,87,1,4,한국,한국,
1428,"쓰나미, 벚꽃 그리고 희망",,"408,500",0.0%,87,1,2,영국,영국,
1428,레이튼 교수와 영원의 가희,,"503,000",0.0%,87,1,2,일본,일본,
1428,침실에서,,"261,000",0.0%,87,2,4,미국,미국,
1428,극장판 베르세르크: 황금 시대편 II - 돌도레이 공략,,"435,000",0.0%,87,1,1,일본,일본,
1428,그들이 잠자는 동안,,"72,471",0.0%,87,1,2,모로코,모로코,
1428,사과,,"72,558",0.0%,87,1,2,한국,한국,
1428,픽셀,,"72,558",0.0%,87,1,2,스위스,스위스,
1428,나의 친구들,,"72,558",0.0%,87,1,2,대만,대만,
1428,퍼스트 컷,,"72,558",0.0%,87,1,2,네덜란드,네덜란드,
1428,티끌모아 로맨스,2011.11.10,"652,000",0.0%,87,2,35,한국,한국,필라멘트픽쳐스
1428,러브 콜,,"550,000",0.0%,87,3,40,한국,한국,
1442,죠스,1978.4.22,"424,000",0.0%,86,2,5,미국,미국,
1442,트로피컬 마닐라,2012.4.26,"565,000",0.0%,86,2,28,한국,한국,이상우 필름
1442,남한기행 : 삶의 사람들,,"436,000",0.0%,86,1,4,한국,한국,
1442,"살로, 소돔의 120일",,"412,000",0.0%,86,1,3,이탈리아,"이탈리아,프랑스",
1446,철의 사나이,,"448,000",0.0%,85,1,3,,,
1446,비포 나잇 폴스,2002.6.21,"394,000",0.0%,85,1,4,미국,미국,필름뱅크(주)
1446,피나 바우쉬의 댄싱 드림즈,2011.1.20,"484,000",0.0%,85,1,1,독일,독일,(주)영화사 진진
1446,[마에스트로 6] 유로피안 콘서트 2009 프럼 나폴리,,"569,000",0.0%,85,1,3,이탈리아,이탈리아,
1446,야수의 청춘,,"377,000",0.0%,85,1,4,일본,일본,
1446,그녀의 단속반,,"85,000",0.0%,85,1,3,한국,한국,
1446,향기,,"85,000",0.0%,85,1,3,한국,한국,
1446,데쓰 다이어리,,"84,915",0.0%,85,1,3,한국,한국,
1454,손풍금,,"21,978",0.0%,84,1,2,브라질,브라질,
1454,바보!!,,"21,978",0.0%,84,1,2,스위스,스위스,
1454,볼핏,,"21,993",0.0%,84,1,2,캐나다,캐나다,
1454,전기자동차의 복수,,"137,196",0.0%,84,1,2,미국,미국,
1454,라스베가스를 떠나며,1996.3.1,"426,000",0.0%,84,1,3,미국,"미국,영국,프랑스",
1454,"소년, 소녀를 만나다",1996.1.13,"653,000",0.0%,84,1,1,프랑스,프랑스,오드
1454,일요일의 사람들,,"392,000",0.0%,84,2,6,독일,독일,
1454,깊은 산 작은 마을,,"537,000",0.0%,84,1,4,멕시코,멕시코,
1454,더 메이킹 오브 롱버드,,"21,978",0.0%,84,1,2,영국,영국,
1454,일요일,,"21,978",0.0%,84,1,2,캐나다,캐나다,
1464,천사의 아이들,,"249,000",0.0%,83,2,5,아일랜드,"아일랜드,영국",
1464,나의 마음은 지지 않았다,2009.2.26,"466,000",0.0%,83,1,4,한국,한국,"㈜인디스토리,시네마달"
1464,라이프 인 어 데이,2011.9.29,"713,000",0.0%,83,1,2,미국,"미국,영국",㈜영화사 백두대간
1464,인디다큐페스티발2012_국내신작전20,,"415,000",0.0%,83,1,2,한국,한국,
1468,마테이 사건,,"441,000",0.0%,82,1,2,이탈리아,이탈리아,
1468,만화방,2012.2.29,"1,066,000",0.0%,82,1,6,한국,한국,(주)영진크리에이티브
1470,더 하우스,,"45,674",0.0%,81,1,5,독일,독일,
1470,앙투안과 콜레트,,"201,000",0.0%,81,1,4,,,
1470,프린스 앤 프린세스,2001.5.5,"653,000",0.0%,81,1,7,프랑스,프랑스,
1470,벌거벗은 키스,,"384,000",0.0%,81,1,5,미국,미국,
1470,폴락,2001.11.9,"386,000",0.0%,81,1,4,미국,미국,
1470,히든,2006.3.30,"620,000",0.0%,81,2,6,프랑스,프랑스,(주)스폰지이엔티
1470,수영장의 고양이들,,"44,788",0.0%,81,2,5,한국,한국,
1477,축제일,,"649,500",0.0%,80,1,4,프랑스,프랑스,
1477,오하루의 일생,,"394,000",0.0%,80,1,4,일본,일본,
1477,세 여인,,"388,000",0.0%,80,1,5,미국,미국,
1477,"[마에스트로 6] 갈라 프럼 베를린 2009 ""송년음악회""",,"542,000",0.0%,80,1,3,독일,독일,
1477,"미츠코, 출산하다",,"479,000",0.0%,80,1,2,일본,일본,
1482,암흑가의 미녀,,"335,000",0.0%,79,1,4,일본,일본,
1482,메르세데스 소사: 칸토라,,"395,000",0.0%,79,1,2,아르헨티나,"아르헨티나,브라질,미국",
1482,가스톤왕,,"24,500",0.0%,79,1,3,브라질,브라질,
1482,와이키키 브라더스,2001.10.26,"629,400",0.0%,79,1,4,한국,한국,씨제이엔터테인먼트
1482,세 아내에게 온 편지,,"390,000",0.0%,79,1,5,미국,미국,
1487,기쁜 우리 젊은 날,1987.5.2,"430,000",0.0%,78,1,1,한국,한국,
1487,아라비아의 로렌스,1998.10.24,"156,000",0.0%,78,1,2,영국,영국,
1487,"안녕, 아시아 코끼리",,"99,135",0.0%,78,2,6,영국,영국,
1487,인디다큐페스티발2012_국내신작전18,,"390,000",0.0%,78,1,2,한국,한국,
1487,안녕,,"32,352",0.0%,78,1,4,한국,한국,
1487,헬프,2011.11.3,"624,000",0.0%,78,1,2,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1493,핏불테리아,2012.10.23,"492,800",0.0%,77,1,1,한국,한국,스턴트코리아
1493,블라인드맨,2012.9.24,"492,800",0.0%,77,1,1,프랑스,프랑스,(주)노이에스
1493,욕정의 맛,2012.9.20,"492,800",0.0%,77,1,1,홍콩,홍콩,(주)미디어캐슬
1493,쾌락지구,2012.9.17,"492,800",0.0%,77,1,1,홍콩,홍콩,(주)미디어캐슬
1493,굿바이 홈런,2013.2.14,"383,000",0.0%,77,1,5,한국,한국,시네마달
1493,헤븐,,"231,000",0.0%,77,2,5,미국,"미국,영국,프랑스,이탈리아,독일",
1493,번지점프를 하다,2001.2.2,"462,000",0.0%,77,1,1,한국,한국,"이언픽쳐스,브에나비스타인터내셔널코리아"
1493,모리스,,"231,000",0.0%,77,2,4,영국,영국,
1493,나는,,"52,336",0.0%,77,1,2,한국,한국,
1493,당일배송,,"52,481",0.0%,77,1,2,한국,한국,
1493,아빠의 이상한 식성,,"52,481",0.0%,77,1,2,한국,한국,
1493,좀비108,2012.7.4,"492,800",0.0%,77,1,1,대만,대만,(주)노이에스
1493,내 입속의 도살장,,"136,250",0.0%,77,1,2,호주,호주,
1493,파이프 안의 세 남자,,"136,250",0.0%,77,1,2,이란,이란,
1493,인디다큐페스티발2012_국내신작전16,,"385,000",0.0%,77,1,2,한국,한국,
1493,"미셸 페트루치아니, 끝나지 않은 연주",,"385,000",0.0%,77,1,2,프랑스,"프랑스,독일,이탈리아",
1493,걸스 곤 데드,2012.12.17,"492,800",0.0%,77,1,1,미국,미국,(주)노이에스
1493,아들이었다,,"415,000",0.0%,77,1,3,이탈리아,이탈리아,
1493,어네스토,,"24,000",0.0%,77,1,2,영국,영국,
1493,안젤로 법칙 - 스핏볼 전쟁,,"24,000",0.0%,77,1,2,프랑스,프랑스,
1493,콩,,"24,000",0.0%,77,1,2,한국,한국,
1493,거기 누구야?,,"24,000",0.0%,77,1,2,슬로바키아,슬로바키아,
1493,극장판 베르세르크: 황금 시대편 I - 패왕의 알,,"385,000",0.0%,77,1,1,일본,일본,
1493,스테이 홈,,"24,000",0.0%,77,1,2,미국,미국,
1493,황혼의 추격자,,"24,000",0.0%,77,1,2,프랑스,프랑스,
1518,데이즈 오브 다크니스,2012.7.12,"407,000",0.0%,76,1,1,미국,미국,(주)케이알씨지
1518,"불륜, 와이프의 여동생",2012.4.23,"357,050",0.0%,76,1,1,일본,일본,(유)조이앤컨텐츠그룹
1518,미지와의 조우,1982.3.13,"360,000",0.0%,76,2,5,미국,"미국,영국",
1518,막다른골목,,"392,000",0.0%,76,1,5,,,
1518,좋아해,2006.11.16,"682,000",0.0%,76,1,1,일본,일본,(주)스폰지이엔티
1518,도쿄 랑데뷰,2010.1.28,"684,000",0.0%,76,1,1,일본,일본,(주)스폰지이엔티
1518,퍼블릭 에너미 넘버원,2011.8.25,"366,000",0.0%,76,1,4,프랑스,"프랑스,캐나다,이탈리아",예지림엔터테인먼트
1518,피리 부는 목동,,"34,000",0.0%,76,1,1,중국,중국,
1518,미인모집,,"34,000",0.0%,76,1,1,중국,중국,
1518,원숭이 산,,"34,000",0.0%,76,1,1,중국,중국,
1518,36개 한자어,,"34,000",0.0%,76,1,1,중국,중국,
1518,세 명의 승려,,"34,000",0.0%,76,1,1,중국,중국,
1518,특별한 하루,,"410,000",0.0%,76,1,3,이탈리아,이탈리아,
1518,황금 투구,,"411,000",0.0%,76,1,3,프랑스,프랑스,
1518,"청춘일기전, 악한 별 아래서도",,"282,000",0.0%,76,1,4,일본,일본,
1533,음란한 여간호사,2012.6.28,"400,000",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,여인의 숨결,2012.8.10,"400,000",0.0%,75,1,1,한국,한국,(주)케이알씨지
1533,페이크자매의 불륜정사,2012.7.19,"400,000",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,스팟걸-교수와 여제자,2012.8.2,"400,000",0.0%,75,1,1,한국,한국,(유)조이앤컨텐츠그룹
1533,아사코의 이룰 수 없는 사랑,2012.8.16,"400,000",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,나오미의 아찔한 정사,2012.8.9,"400,000",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,퍼펙트 바디라인,2012.9.13,"400,000",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,클린트 이스트우드의 버드,,"366,000",0.0%,75,1,3,,,
1533,우디 앨런의 애니씽 엘스,2005.2.4,"545,500",0.0%,75,1,3,미국,미국,(주)동숭아트센터
1533,끝과 시작,2013.4.4,"632,000",0.0%,75,1,2,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1533,화이트 카오스,2012.11.3,"400,000",0.0%,75,1,1,미국,미국,(유)조이앤컨텐츠그룹
1533,맛있는 스캔들,2012.11.2,"400,000",0.0%,75,1,1,한국,한국,(주)케이알씨지
1533,O의 정사2,2012.4.13,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,섹스 콜렉터 2,2012.4.14,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,"실종, 완벽한 사육",2012.4.17,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,에로틱 사이렌,2012.4.20,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,음란한 게이샤의 정사,2012.4.21,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,"실종, 어느날납치된소녀",2012.4.16,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,타이타닉 2,2012.4.25,"350,050",0.0%,75,1,1,미국,미국,(유)조이앤컨텐츠그룹
1533,48시간의 일탈,2012.4.28,"350,050",0.0%,75,1,1,한국,한국,(주)케이알씨지
1533,오피스 걸의 불륜,2012.5.4,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,몬스터,2012.5.3,"350,050",0.0%,75,1,1,미국,미국,(유)조이앤컨텐츠그룹
1533,S 중독,2012.5.18,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,에로티봇,2012.5.17,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,지각생들,,"173,643",0.0%,75,1,5,한국,한국,
1533,오징어와 복면,,"173,714",0.0%,75,1,4,한국,한국,
1533,여비서,2012.5.24,"350,050",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1533,음란한 여교사의 알바,2012.6.15,"400,000",0.0%,75,1,1,일본,일본,(유)조이앤컨텐츠그룹
1561,가시꽃,2013.8.22,"444,000",0.0%,74,1,1,한국,한국,㈜인디스토리
1561,이코키-로스트,,"43,200",0.0%,74,1,3,한국,한국,
1561,도마뱀 소녀,,"63,418",0.0%,74,1,3,한국,한국,
1561,고슴도치 고슴,,"63,418",0.0%,74,1,3,한국,한국,
1561,해운대소녀,,"63,418",0.0%,74,1,3,한국,한국,
1566,배드민턴,,"109,500",0.0%,73,1,2,한국,한국,
1566,서신교환 2. 이사키 라쿠에스타-가와세 나오미,,"391,000",0.0%,73,1,3,,,
1566,버프,,"43,033",0.0%,73,1,2,한국,한국,
1566,생선의 종말,,"173,750",0.0%,73,1,2,독일,독일,
1566,혹,,"109,500",0.0%,73,1,2,한국,한국,
1566,카라마조프가의 형제들,,"146,000",0.0%,73,1,3,미국,미국,
1566,연인의 방,,"43,033",0.0%,73,1,2,한국,한국,
1566,더 데이,,"43,033",0.0%,73,1,2,한국,한국,
1566,스시로드,,"173,750",0.0%,73,1,2,미국,미국,
1566,왓치미,,"109,500",0.0%,73,1,2,한국,한국,
1576,개를 키워봐서 알아요,,"116,250",0.0%,72,1,6,한국,한국,
1576,냉정과 열정사이,2003.10.10,"485,000",0.0%,72,1,5,일본,일본,"하준사,월트디즈니컴퍼니코리아(주)"
1576,해롤드와 모드,,"336,000",0.0%,72,1,3,미국,미국,
1576,옷 젖는 건 괜찮아,,"116,250",0.0%,72,1,6,한국,한국,
1580,로미오와 줄리엣,1978.12.30,"346,000",0.0%,71,1,3,영국,"영국,이탈리아",
1580,마호로역 다다 심부름집,,"424,000",0.0%,71,1,2,일본,일본,
1580,우리들의 피가 용서치 않는다,,"301,000",0.0%,71,1,4,일본,일본,
1583,세자르와 로잘리,,"346,000",0.0%,70,1,3,,,
1583,캠퍼스,,"136,670",0.0%,70,1,4,한국,한국,
1583,서신교환 4. 호세 루이스 가린-요나스 메카스,,"384,000",0.0%,70,1,3,,,
1583,간지들의 하루,,"374,000",0.0%,70,1,10,한국,한국,
1583,철완 아톰,,"474,000",0.0%,70,1,4,일본,일본,
1583,스트롬볼리,,"378,000",0.0%,70,1,2,이탈리아,이탈리아,
1589,고백,2011.3.31,"554,000",0.0%,69,1,4,일본,일본,(주)미로비젼
1589,"소년, 소년을 만나다",2008.11.20,"623,336",0.0%,69,1,2,한국,한국,
1589,알제리 전투,2009.10.15,"537,000",0.0%,69,1,4,이탈리아,"이탈리아,기타",실버스푼
1589,오순도순 공부방,,"345,000",0.0%,69,1,2,한국,한국,(주)시네마달
1589,경복,2013.7.11,"406,000",0.0%,69,1,4,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1589,끝없는 욕망,,"289,000",0.0%,69,1,4,일본,일본,
1595,버스를 타라,,"358,000",0.0%,68,2,12,한국,한국,
1595,수람 요새의 전설,,"366,000",0.0%,68,1,2,,,
1595,아시파 포르투칼,,"595,000",0.0%,68,1,2,,,
1595,항구 이야기,,"39,445",0.0%,68,1,3,일본,일본,
1595,제인 에어,2011.4.20,"471,300",0.0%,68,2,5,영국,영국,(주)시너지하우스 (시너지)
1595,페일 라이더,,"324,000",0.0%,68,1,3,,,
1595,악마의 거리,,"296,000",0.0%,68,1,4,일본,일본,
1595,모두가 미쳤어,,"254,000",0.0%,68,1,4,일본,일본,
1595,말타의 매,,"338,000",0.0%,68,2,5,미국,미국,
1595,페이퍼 문,,"328,000",0.0%,68,1,4,,,
1605,반쪽 영웅,,"52,872",0.0%,67,1,2,중국,중국,
1605,배구레슨,,"66,933",0.0%,67,1,3,한국,한국,
1605,블랙아웃,,"67,000",0.0%,67,1,3,한국,한국,
1605,긴자스 Ep.14,,"52,872",0.0%,67,1,2,포르투갈,포르투갈,
1605,주바부 - 하이에나,,"52,872",0.0%,67,1,2,스페인,스페인,
1605,머리 속에 사는 사람들 - 파트 4. 머리 본부와 창고,,"52,872",0.0%,67,1,2,헝가리,헝가리,
1605,리틀벨리와 그린친구들 - Ep.4 파티 타임,,"52,872",0.0%,67,1,2,한국,한국,
1612,뜨거운 오후,,"338,000",0.0%,66,1,3,미국,미국,
1612,똥파리,2009.4.16,"331,500",0.0%,66,1,5,한국,한국,(주)영화사 진진
1612,써니,2011.5.4,"335,000",0.0%,66,1,7,한국,한국,씨제이이앤엠(주)
1612,해피 피플: 타이가에서 보낸 일년,,"307,500",0.0%,66,1,2,독일,독일,
1616,뱀파이어,,"356,000",0.0%,65,1,1,프랑스,"프랑스,독일",
1616,2월 단편 상상극장-2011 단편 명불허전,,"454,000",0.0%,65,1,4,한국,한국,
1616,"바바와 치치 ""마옹~""",,"8,757",0.0%,65,1,4,한국,한국,
1616,가위손,1991.6.29,"321,000",0.0%,65,1,2,미국,미국,(주)프레인글로벌
1620,리틀 걸 블루,,"350,000",0.0%,64,1,1,체코,"체코,슬로바키아",
1620,오르페우스,,"298,000",0.0%,64,1,5,프랑스,프랑스,
1620,학교 가는 길,,"320,000",0.0%,64,1,5,한국,한국,
1623,낙타들,,"72,180",0.0%,63,1,6,한국,한국,
1623,더 스노우 래빗,,"7,049",0.0%,63,1,3,한국,한국,
1623,인디다큐페스티발2012_국내신작전19,,"315,000",0.0%,63,1,2,한국,한국,
1623,닫힌 페이지,,"337,000",0.0%,63,1,2,이탈리아,이탈리아,
1623,심야의 결투,,"352,000",0.0%,63,1,5,홍콩,홍콩,
1623,디트로이트 메탈 시티,2009.5.21,"448,000",0.0%,63,1,2,일본,일본,(주)영화사구안
1623,"진심찾기, 토요일 새벽 첫차",,"94,500",0.0%,63,1,2,한국,한국,
1623,너에게 간다,,"94,500",0.0%,63,1,3,한국,한국,
1623,잊혀진 조상들의 그림자,,"336,000",0.0%,63,1,2,소련,소련,
1632,토토,,"6,882",0.0%,62,1,2,한국,한국,
1632,로미오즈,,"349,000",0.0%,62,1,5,독일,독일,
1632,하모니,,"47,032",0.0%,62,1,2,한국,한국,
1632,용궁탕,,"47,032",0.0%,62,1,2,한국,한국,
1632,더 버튼,,"46,984",0.0%,62,1,2,한국,한국,
1632,탐정사무소 23 : 죽어라 악당들,,"250,000",0.0%,62,1,4,,,
1632,신참 경찰,,"341,000",0.0%,62,1,3,프랑스,프랑스,
1632,팩토리 걸,2007.5.31,"496,000",0.0%,62,1,1,미국,미국,스폰지
1632,"모스키토, 익스트림",,"6,882",0.0%,62,1,2,한국,한국,
1632,크레센도,,"6,882",0.0%,62,1,2,한국,한국,
1632,코끼리,,"6,882",0.0%,62,1,2,한국,한국,
1632,푸치니의 여인,2011.11.17,"414,000",0.0%,62,2,8,이탈리아,이탈리아,오드
1632,브리지,,"294,000",0.0%,62,1,3,미국,미국,
1632,천국의 열매,,"345,000",0.0%,62,1,1,체코,"체코,벨기에",
1632,도깨비와 만두,,"6,882",0.0%,62,1,2,한국,한국,
1632,사공이 많으니까,,"6,882",0.0%,62,1,2,한국,한국,
1632,아가페,,"6,882",0.0%,62,1,2,한국,한국,
1649,"사당동 더하기 22, 디렉터스 컷 : 돌고 돌고 또 돌고",,"454,000",0.0%,61,1,1,한국,한국,
1649,마태복음,2005.9.1,"298,000",0.0%,61,2,5,이탈리아,이탈리아,씨네마오병이어(주)
1649,아무도 모르게,1991.4.13,"294,000",0.0%,61,1,4,프랑스,프랑스,
1649,자니 기타,,"183,000",0.0%,61,2,4,미국,미국,
1653,새 삶,,"120,000",0.0%,60,1,2,한국,한국,영화사 새삶
1653,현대심리학의이해,,"120,000",0.0%,60,1,2,한국,한국,
1653,더 먼 곳,,"120,000",0.0%,60,1,2,한국,한국,
1653,가장 어두운 밤의 위로,,"120,000",0.0%,60,1,2,한국,한국,
1653,가족 영화,,"120,000",0.0%,60,1,3,한국,한국,
1653,서신교환 5. 페르난도 에임브케-김소영,,"327,000",0.0%,60,1,3,,,
1653,요시모토 흥업 창업 100 주년 특별 공연- 전설의 하루,,"1,200,000",0.0%,60,1,1,,,
1653,더 나은 선택,,"42,614",0.0%,60,1,2,미국,미국,
1653,보이,,"42,614",0.0%,60,1,2,영국,영국,
1653,공중캠프,,"42,614",0.0%,60,1,2,한국,한국,
1653,여우들,,"42,614",0.0%,60,1,2,아일랜드,아일랜드,
1653,리틀 팀,,"42,614",0.0%,60,1,2,스페인,스페인,
1653,사랑 지우기,,"42,495",0.0%,60,1,2,이탈리아,이탈리아,
1653,인정사정 볼 것 없다,1999.7.31,"360,000",0.0%,60,1,1,한국,한국,(주)시네마서비스
1667,"얼음의 땅, 깃털의 사람들",,"290,000",0.0%,59,1,2,캐나다,캐나다,
1667,후회하지 않아,2006.11.16,"294,000",0.0%,59,1,6,한국,한국,씨제이엔터테인먼트
1667,우리에게 내일은 없다,2007.5.17,"465,000",0.0%,59,1,1,한국,한국,스폰지
1667,"좋은 놈, 나쁜 놈, 이상한 놈",2008.7.17,"396,000",0.0%,59,1,3,한국,한국,씨제이엔터테인먼트
1667,리미츠 오브 컨트롤,2010.8.12,"463,000",0.0%,59,1,3,미국,"미국,일본",(주)스폰지이엔티
1667,위아더힙합보이즈!,,"48,980",0.0%,59,1,1,한국,한국,
1667,손님,,"88,500",0.0%,59,1,3,한국,한국,한국예술종합학교 미디어콘텐츠센터
1667,봄베이 비치,,"312,000",0.0%,59,1,2,미국,미국,
1667,"오징어, 땅콩",,"49,039",0.0%,59,1,1,한국,한국,
1667,사라진 시간,,"49,039",0.0%,59,1,1,한국,한국,
1667,사랑의 미래,,"49,039",0.0%,59,1,1,한국,한국,
1667,폰티풀,2011.3.26,"323,000",0.0%,59,1,2,캐나다,캐나다,(주)미로비젼
1679,마지막 숨,,"53,750",0.0%,58,1,2,캐나다,캐나다,
1679,코메디: 다 웃자고 하는 얘기,,"172,500",0.0%,58,1,4,한국,한국,
1679,도시에 갇힌 유목민,,"53,750",0.0%,58,1,2,캐나다,캐나다,
1679,치킨 날다!,,"53,750",0.0%,58,1,2,브라질,브라질,
1679,도쿄연가: 까마귀의 노래,,"131,250",0.0%,58,1,2,미국,"미국,일본",
1679,오염된 바다: 폴리네시아의 위기,,"131,250",0.0%,58,1,2,프랑스,"프랑스,미국",
1679,푸른 유방,,"252,000",0.0%,58,1,4,일본,일본,
1679,목욕탕,,"32,000",0.0%,58,1,2,한국,한국,
1679,나는 . .,,"32,000",0.0%,58,1,2,한국,한국,
1679,헬프 유어셀프,,"32,000",0.0%,58,1,2,한국,한국,
1679,달려라 고양이,,"32,000",0.0%,58,1,2,한국,한국,
1679,사라지고 또렷해지는,,"32,000",0.0%,58,1,2,한국,한국,
1679,스위트 아이스크림,,"32,000",0.0%,58,1,2,한국,한국,
1679,클림트,2006.6.29,"464,000",0.0%,58,1,1,독일,"독일,영국,프랑스,오스트리아",(주)스폰지이엔티
1679,아녜스 V에 의한 제인 B,,"274,000",0.0%,58,1,4,프랑스,프랑스,
1679,마지막 영화관,,"268,000",0.0%,58,1,4,미국,,
1679,레이더스: 씨앗 원정대,,"53,750",0.0%,58,1,2,체코,체코,
1696,아이들이 타고 있어요,,"114,000",0.0%,57,1,2,한국,한국,
1696,(일본영화제)마르두크 스크램블,,"342,000",0.0%,57,1,2,일본,일본,
1696,"소년이여, 지구를 돌려라",,"114,000",0.0%,57,1,2,한국,한국,
1696,당신을 듣다,,"69,400",0.0%,57,1,5,한국,한국,
1696,너는 모른다,,"69,400",0.0%,57,1,5,한국,한국,
1696,등교시간,,"69,400",0.0%,57,1,5,한국,한국,
1696,나방스파크,,"69,400",0.0%,57,1,5,한국,한국,
1696,앰배서더,,"228,000",0.0%,57,1,3,덴마크,덴마크,
1696,거인의 방,,"35,478",0.0%,57,1,3,한국,한국,
1696,에드 우드,,"292,000",0.0%,57,1,2,,,
1696,육체의 학교,1999.6.5,"268,000",0.0%,57,1,3,프랑스,프랑스,
